Note: checking out '9a62b06be5d0df8e833ff8583398cca386608cac'.

You are in 'detached HEAD' state. You can look around, make experimental
changes and commit them, and you can discard any commits you make in this
state without impacting any branches by performing another checkout.
[ BUILD CHECKER ] d5b286c4 commit build fail
[ BUILD CHECKER ] b86efe73 commit gona be checked
Previous HEAD position was d5b286c4 Add to ignores
HEAD is now at b86efe73 Add Partial, new immutable implementation of ReadablePartial
[ BUILD CHECKER ] b86efe73 commit build fail
[ BUILD CHECKER ] 17eb4194 commit gona be checked
Previous HEAD position was b86efe73 Add Partial, new immutable implementation of ReadablePartial
HEAD is now at 17eb4194 Add ISODateTimeFormat.forFields to get a suitable format for a subset of datetime fields
[ BUILD CHECKER ] 17eb4194 commit build fail
[ BUILD CHECKER ] 94b1ea2c commit gona be checked
Previous HEAD position was 17eb4194 Add ISODateTimeFormat.forFields to get a suitable format for a subset of datetime fields
HEAD is now at 94b1ea2c Fix bug in DateTimeFormatterBuilder.canBuildFormatter() where it always returned false
[ BUILD CHECKER ] 94b1ea2c commit build fail
[ BUILD CHECKER ] c2915308 commit gona be checked
Previous HEAD position was 94b1ea2c Fix bug in DateTimeFormatterBuilder.canBuildFormatter() where it always returned false
HEAD is now at c2915308 Attempt to boost Google results for 'ISO 8601' and 'ISO8601 java'
[ BUILD CHECKER ] c2915308 commit build fail
[ BUILD CHECKER ] bb9ba444 commit gona be checked
Previous HEAD position was c2915308 Attempt to boost Google results for 'ISO 8601' and 'ISO8601 java'
HEAD is now at bb9ba444 Minor typo.
[ BUILD CHECKER ] bb9ba444 commit build fail
[ BUILD CHECKER ] a498adb4 commit gona be checked
Previous HEAD position was bb9ba444 Minor typo.
HEAD is now at a498adb4 Overflowed calculations involving year throw ArithmeticException rather than produce a bogus result.
[ BUILD CHECKER ] a498adb4 commit build fail
[ BUILD CHECKER ] 365e92cf commit gona be checked
Previous HEAD position was a498adb4 Overflowed calculations involving year throw ArithmeticException rather than produce a bogus result.
HEAD is now at 365e92cf Persist: YearMonthDay
[ BUILD CHECKER ] 365e92cf commit build fail
[ BUILD CHECKER ] ec648df5 commit gona be checked
Previous HEAD position was 365e92cf Persist: YearMonthDay
HEAD is now at ec648df5 Comment fix.
[ BUILD CHECKER ] ec648df5 commit build fail
[ BUILD CHECKER ] 4092deb5 commit gona be checked
Previous HEAD position was ec648df5 Comment fix.
HEAD is now at 4092deb5 Allow easier usage from within other (custom) usertypes
[ BUILD CHECKER ] 4092deb5 commit build fail
[ BUILD CHECKER ] 61c64930 commit gona be checked
Previous HEAD position was 4092deb5 Allow easier usage from within other (custom) usertypes
HEAD is now at 61c64930 Fix bug in withChronologyRetainFields because no validation occurred
[ BUILD CHECKER ] 61c64930 commit build fail
[ BUILD CHECKER ] f9f79f08 commit gona be checked
Previous HEAD position was 61c64930 Fix bug in withChronologyRetainFields because no validation occurred
HEAD is now at f9f79f08 Specify dat files to be used as part of testing
[ BUILD CHECKER ] f9f79f08 commit build fail
[ BUILD CHECKER ] e924d16d commit gona be checked
Previous HEAD position was f9f79f08 Specify dat files to be used as part of testing
HEAD is now at e924d16d Fix test to work reliably as part of larger test suite
[ BUILD CHECKER ] e924d16d commit build fail
[ BUILD CHECKER ] 7b3fa279 commit gona be checked
Previous HEAD position was e924d16d Fix test to work reliably as part of larger test suite
HEAD is now at 7b3fa279 Fixed number parser leniency bug with respect to sign characters.
[ BUILD CHECKER ] 7b3fa279 commit build fail
[ BUILD CHECKER ] 809f8db5 commit gona be checked
Previous HEAD position was 7b3fa279 Fixed number parser leniency bug with respect to sign characters.
HEAD is now at 809f8db5 Fix serialization of DateTime/DateMidnight property classes
[ BUILD CHECKER ] 809f8db5 commit build fail
[ BUILD CHECKER ] 22679570 commit gona be checked
Previous HEAD position was 809f8db5 Fix serialization of DateTime/DateMidnight property classes
HEAD is now at 22679570 Fix serialization of DateTime/DateMidnight property classes
[ BUILD CHECKER ] 22679570 commit build fail
[ BUILD CHECKER ] 356cd0e1 commit gona be checked
Previous HEAD position was 22679570 Fix serialization of DateTime/DateMidnight property classes
HEAD is now at 356cd0e1 Fixed bug in parsing periods that had fields which always printed zeros.
[ BUILD CHECKER ] 356cd0e1 commit build fail
[ BUILD CHECKER ] eeb00cda commit gona be checked
Previous HEAD position was 356cd0e1 Fixed bug in parsing periods that had fields which always printed zeros.
HEAD is now at eeb00cda Removed solar87, solar88, and solar89 time zones.
[ BUILD CHECKER ] eeb00cda commit build fail
[ BUILD CHECKER ] 7b7cb445 commit gona be checked
Previous HEAD position was eeb00cda Removed solar87, solar88, and solar89 time zones.
HEAD is now at 7b7cb445 Refactor chronology classes to avoid dupication in code
[ BUILD CHECKER ] 7b7cb445 commit build fail
[ BUILD CHECKER ] 84617fb6 commit gona be checked
Previous HEAD position was 7b7cb445 Refactor chronology classes to avoid dupication in code
HEAD is now at 84617fb6 Added @since tags
[ BUILD CHECKER ] 84617fb6 commit build fail
[ BUILD CHECKER ] d1e9ca7f commit gona be checked
Previous HEAD position was 84617fb6 Added @since tags
HEAD is now at d1e9ca7f Add methods to simplify common addition and subtraction of periods Add method to simplify formatting a datetime
[ BUILD CHECKER ] d1e9ca7f commit build fail
[ BUILD CHECKER ] 6872249f commit gona be checked
Previous HEAD position was d1e9ca7f Add methods to simplify common addition and subtraction of periods Add method to simplify formatting a datetime
HEAD is now at 6872249f Test add methods to simplify common addition and subtraction of periods Test add method to simplify formatting a datetime
[ BUILD CHECKER ] 6872249f commit build fail
[ BUILD CHECKER ] a942f135 commit gona be checked
Previous HEAD position was 6872249f Test add methods to simplify common addition and subtraction of periods Test add method to simplify formatting a datetime
HEAD is now at a942f135 Add methods to simplify formatting a datetime
[ BUILD CHECKER ] a942f135 commit build fail
[ BUILD CHECKER ] fb030b32 commit gona be checked
Previous HEAD position was a942f135 Add methods to simplify formatting a datetime
HEAD is now at fb030b32 Add methods to simplify common addition and subtraction of periods
[ BUILD CHECKER ] fb030b32 commit build fail
[ BUILD CHECKER ] 04c3867f commit gona be checked
Previous HEAD position was fb030b32 Add methods to simplify common addition and subtraction of periods
HEAD is now at 04c3867f Reinstate serialisation test
[ BUILD CHECKER ] 04c3867f commit build fail
[ BUILD CHECKER ] e646a479 commit gona be checked
Previous HEAD position was 04c3867f Reinstate serialisation test
HEAD is now at e646a479 Javadoc fix
[ BUILD CHECKER ] e646a479 commit build fail
[ BUILD CHECKER ] 7914f022 commit gona be checked
Previous HEAD position was e646a479 Javadoc fix
HEAD is now at 7914f022 Add Joda-Time OpenOffice presentation (created with v1.1.4)
[ BUILD CHECKER ] 7914f022 commit build fail
[ BUILD CHECKER ] 6ad3ae36 commit gona be checked
Previous HEAD position was 7914f022 Add Joda-Time OpenOffice presentation (created with v1.1.4)
HEAD is now at 6ad3ae36 Comment fix.
[ BUILD CHECKER ] 6ad3ae36 commit build fail
[ BUILD CHECKER ] c29a7af9 commit gona be checked
Previous HEAD position was 6ad3ae36 Comment fix.
HEAD is now at c29a7af9 Supports parsing "CE" and "BCE" as era if locale language is English.
[ BUILD CHECKER ] c29a7af9 commit build fail
[ BUILD CHECKER ] bfe653ad commit gona be checked
Previous HEAD position was c29a7af9 Supports parsing "CE" and "BCE" as era if locale language is English.
HEAD is now at bfe653ad Fixed parsing date where format includes era.
[ BUILD CHECKER ] bfe653ad commit build fail
[ BUILD CHECKER ] b5e3897c commit gona be checked
Previous HEAD position was bfe653ad Fixed parsing date where format includes era.
HEAD is now at b5e3897c Comment typo
[ BUILD CHECKER ] b5e3897c commit build fail
[ BUILD CHECKER ] e9a0d0df commit gona be checked
Previous HEAD position was b5e3897c Comment typo
HEAD is now at e9a0d0df Added IllegalFieldValueException class.
[ BUILD CHECKER ] e9a0d0df commit build fail
[ BUILD CHECKER ] 225ca553 commit gona be checked
Previous HEAD position was e9a0d0df Added IllegalFieldValueException class.
HEAD is now at 225ca553 Range duration field of dayOfMonth was not consistent with monthOfYear. This bug manifested itself when adding/subtracting periods to partials.
[ BUILD CHECKER ] 225ca553 commit build fail
[ BUILD CHECKER ] 7c694392 commit gona be checked
Previous HEAD position was 225ca553 Range duration field of dayOfMonth was not consistent with monthOfYear. This bug manifested itself when adding/subtracting periods to partials.
HEAD is now at 7c694392 Minor comment fix.
[ BUILD CHECKER ] 7c694392 commit build fail
[ BUILD CHECKER ] 158c9d2f commit gona be checked
Previous HEAD position was 7c694392 Minor comment fix.
HEAD is now at 158c9d2f Additional persister which stores the timezone in an extra column test cases
[ BUILD CHECKER ] 158c9d2f commit build fail
[ BUILD CHECKER ] 08b416a2 commit gona be checked
Previous HEAD position was 158c9d2f Additional persister which stores the timezone in an extra column test cases
HEAD is now at 08b416a2 Add getAsString() to property classes
[ BUILD CHECKER ] 08b416a2 commit build fail
[ BUILD CHECKER ] 28ceb46c commit gona be checked
Previous HEAD position was 08b416a2 Add getAsString() to property classes
HEAD is now at 28ceb46c Add serialized files from v1.0 for testing
[ BUILD CHECKER ] 28ceb46c commit build fail
[ BUILD CHECKER ] 28982faf commit gona be checked
Previous HEAD position was 28ceb46c Add serialized files from v1.0 for testing
HEAD is now at 28982faf Add serialization tests
[ BUILD CHECKER ] 28982faf commit build fail
[ BUILD CHECKER ] be463c22 commit gona be checked
Previous HEAD position was 28982faf Add serialization tests
HEAD is now at be463c22 Comment parsing bug disabled DST for Europe/Athens after 1980.
[ BUILD CHECKER ] be463c22 commit build fail
[ BUILD CHECKER ] 31c2ff5b commit gona be checked
Previous HEAD position was be463c22 Comment parsing bug disabled DST for Europe/Athens after 1980.
HEAD is now at 31c2ff5b minor comment fix
[ BUILD CHECKER ] 31c2ff5b commit build fail
[ BUILD CHECKER ] db354e68 commit gona be checked
Previous HEAD position was 31c2ff5b minor comment fix
HEAD is now at db354e68 Added overlap() method to Interval
[ BUILD CHECKER ] db354e68 commit build fail
[ BUILD CHECKER ] 15e0a37e commit gona be checked
Previous HEAD position was db354e68 Added overlap() method to Interval
HEAD is now at 15e0a37e Added overlap() method to Interval
[ BUILD CHECKER ] 15e0a37e commit build fail
[ BUILD CHECKER ] 4eb99ddc commit gona be checked
Previous HEAD position was 15e0a37e Added overlap() method to Interval
HEAD is now at 4eb99ddc Clarification on joda's up-to-date timezones.
[ BUILD CHECKER ] 4eb99ddc commit build fail
[ BUILD CHECKER ] a862dbce commit gona be checked
Previous HEAD position was 4eb99ddc Clarification on joda's up-to-date timezones.
HEAD is now at a862dbce Updated to version 2005i.
[ BUILD CHECKER ] a862dbce commit build fail
[ BUILD CHECKER ] 001f56b4 commit gona be checked
Previous HEAD position was a862dbce Updated to version 2005i.
HEAD is now at 001f56b4 Added more @since tags
[ BUILD CHECKER ] 001f56b4 commit build fail
[ BUILD CHECKER ] b7c1594f commit gona be checked
Previous HEAD position was 001f56b4 Added more @since tags
HEAD is now at b7c1594f Two digit year parse can only be lenient if it is not followed by another numeric token
[ BUILD CHECKER ] b7c1594f commit build fail
[ BUILD CHECKER ] f66634b7 commit gona be checked
Previous HEAD position was b7c1594f Two digit year parse can only be lenient if it is not followed by another numeric token
HEAD is now at f66634b7 Added since tag.
[ BUILD CHECKER ] f66634b7 commit build fail
[ BUILD CHECKER ] 66a8d06f commit gona be checked
Previous HEAD position was f66634b7 Added since tag.
HEAD is now at 66a8d06f Bug fix for parsing two digit year pattern with more or less than two digits.
[ BUILD CHECKER ] 66a8d06f commit build fail
[ BUILD CHECKER ] ea0057c0 commit gona be checked
Previous HEAD position was 66a8d06f Bug fix for parsing two digit year pattern with more or less than two digits.
HEAD is now at ea0057c0 Add time zone constructor to obtain accurate current time
[ BUILD CHECKER ] ea0057c0 commit build fail
[ BUILD CHECKER ] 26047233 commit gona be checked
Previous HEAD position was ea0057c0 Add time zone constructor to obtain accurate current time
HEAD is now at 26047233 Make YearMonthDay and TimeOfDay implement Comparable
[ BUILD CHECKER ] 26047233 commit build fail
[ BUILD CHECKER ] d8053cc9 commit gona be checked
Previous HEAD position was 26047233 Make YearMonthDay and TimeOfDay implement Comparable
HEAD is now at d8053cc9 Add Period constructors for ReadablePartials Add PeriodType constants that exclude time
[ BUILD CHECKER ] d8053cc9 commit build fail
[ BUILD CHECKER ] 5311dfbc commit gona be checked
Previous HEAD position was d8053cc9 Add Period constructors for ReadablePartials Add PeriodType constants that exclude time
HEAD is now at 5311dfbc Updated to version 2005h.
[ BUILD CHECKER ] 5311dfbc commit build fail
[ BUILD CHECKER ] b52ac16e commit gona be checked
Previous HEAD position was 5311dfbc Updated to version 2005h.
HEAD is now at b52ac16e added hibernate3.0rc1 as dependency
[ BUILD CHECKER ] b52ac16e commit build fail
[ BUILD CHECKER ] eb723276 commit gona be checked
Previous HEAD position was b52ac16e added hibernate3.0rc1 as dependency
HEAD is now at eb723276 initial version usertype for hibernate3 to persist datetime
[ BUILD CHECKER ] eb723276 commit build fail
[ BUILD CHECKER ] 3879051a commit gona be checked
Previous HEAD position was eb723276 initial version usertype for hibernate3 to persist datetime
HEAD is now at 3879051a Update website now release is a month old
[ BUILD CHECKER ] 3879051a commit build fail
[ BUILD CHECKER ] fd0687af commit gona be checked
Previous HEAD position was 3879051a Update website now release is a month old
HEAD is now at fd0687af Updated to version 2005g.
[ BUILD CHECKER ] fd0687af commit build fail
[ BUILD CHECKER ] f0d58dda commit gona be checked
Previous HEAD position was fd0687af Updated to version 2005g.
HEAD is now at f0d58dda Create project
[ BUILD CHECKER ] f0d58dda commit build fail
[ BUILD CHECKER ] 8fed0053 commit gona be checked
Previous HEAD position was f0d58dda Create project
HEAD is now at 8fed0053 ROLLBACK to put tzcompiler in jar
[ BUILD CHECKER ] 8fed0053 commit build fail
[ BUILD CHECKER ] db44731d commit gona be checked
Previous HEAD position was 8fed0053 ROLLBACK to put tzcompiler in jar
HEAD is now at db44731d Remove tzcompiler from jar
[ BUILD CHECKER ] db44731d commit build fail
[ BUILD CHECKER ] 32c128f5 commit gona be checked
Previous HEAD position was db44731d Remove tzcompiler from jar
HEAD is now at 32c128f5 Add DateTimeFormatter.withPivotYear to handle pattern pivot control from Fredrik Borgh
[ BUILD CHECKER ] 32c128f5 commit build fail
[ BUILD CHECKER ] e97bb787 commit gona be checked
Previous HEAD position was 32c128f5 Add DateTimeFormatter.withPivotYear to handle pattern pivot control from Fredrik Borgh
HEAD is now at e97bb787 Add DateTimeFormatter.withPivotYear to handle pattern pivot control from Fredrik Borgh
[ BUILD CHECKER ] e97bb787 commit build fail
[ BUILD CHECKER ] 4db6cb0f commit gona be checked
Previous HEAD position was e97bb787 Add DateTimeFormatter.withPivotYear to handle pattern pivot control from Fredrik Borgh
HEAD is now at 4db6cb0f Move zone info load to ZoneInfoProvider (allows ZoneInfoCompiler to be dropped from jar)
[ BUILD CHECKER ] 4db6cb0f commit build fail
[ BUILD CHECKER ] ce5cb602 commit gona be checked
Previous HEAD position was 4db6cb0f Move zone info load to ZoneInfoProvider (allows ZoneInfoCompiler to be dropped from jar)
HEAD is now at ce5cb602 Add withPivotYear
[ BUILD CHECKER ] ce5cb602 commit build fail
[ BUILD CHECKER ] 8e7ec5ee commit gona be checked
Previous HEAD position was ce5cb602 Add withPivotYear
HEAD is now at 8e7ec5ee Add more tests
[ BUILD CHECKER ] 8e7ec5ee commit build fail
[ BUILD CHECKER ] 18b2d875 commit gona be checked
Previous HEAD position was 8e7ec5ee Add more tests
HEAD is now at 18b2d875 Updated tz data to version 2005f.
[ BUILD CHECKER ] 18b2d875 commit build fail
