Previous HEAD position was 83f6917e Change on 2010/07/27 09:25:39 by dcc
HEAD is now at 49e9565f Shut off i18n warnings if the user didn't ask for i18n. Fixes issue 1135 R=blickly
[ BUILD CHECKER ] CHECK BUILD FOR STEP 2
[ BUILD CHECKER ] b76b09bb commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 853cb5d2 commit gona be re-checked
Previous HEAD position was b76b09bb Add HTMLElement.prototype.getElementsByClassName to html5.js
HEAD is now at 853cb5d2 fix up const-annotation tracking.
Removing build/
[ BUILD CHECKER ] 853cb5d2 commit build success
[ BUILD CHECKER ] 853cb5d2 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 2d3ddc89 commit gona be re-checked
Previous HEAD position was 853cb5d2 fix up const-annotation tracking.
HEAD is now at 2d3ddc89 add jQuery 1.4.4 externs
Removing build/
[ BUILD CHECKER ] 2d3ddc89 commit build success
[ BUILD CHECKER ] 2d3ddc89 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4c6f8d43 commit gona be re-checked
Previous HEAD position was 2d3ddc89 add jQuery 1.4.4 externs
HEAD is now at 4c6f8d43 Change optimize parameters to use the simple definition finder.
Removing build/
[ BUILD CHECKER ] 4c6f8d43 commit build success
[ BUILD CHECKER ] 4c6f8d43 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 24b7eb9a commit gona be re-checked
Previous HEAD position was 4c6f8d43 Change optimize parameters to use the simple definition finder.
HEAD is now at 24b7eb9a Clean up constant annotations so that all constant annotations are added during the normalize() phase. This was really confusing to me, because certain kinds of constant annotations would work pre-normalize, and certain kinds would work post-normalize.
Removing build/
[ BUILD CHECKER ] 24b7eb9a commit build success
[ BUILD CHECKER ] 24b7eb9a commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 25904fa3 commit gona be re-checked
Previous HEAD position was 24b7eb9a Clean up constant annotations so that all constant annotations are added during the normalize() phase. This was really confusing to me, because certain kinds of constant annotations would work pre-normalize, and certain kinds would work post-normalize.
HEAD is now at 25904fa3 Some eclipse warnings clean up.
Removing build/
[ BUILD CHECKER ] 25904fa3 commit build success
[ BUILD CHECKER ] 25904fa3 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 7a0bb06d commit gona be re-checked
Previous HEAD position was 25904fa3 Some eclipse warnings clean up.
HEAD is now at 7a0bb06d Fix class-file name mismatch.
Removing build/
[ BUILD CHECKER ] 7a0bb06d commit build success
[ BUILD CHECKER ] 7a0bb06d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 40e45135 commit gona be re-checked
Previous HEAD position was 7a0bb06d Fix class-file name mismatch.
HEAD is now at 40e45135 fix a typo
Removing build/
[ BUILD CHECKER ] 40e45135 commit build success
[ BUILD CHECKER ] 40e45135 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 2b0f477f commit gona be re-checked
Previous HEAD position was 40e45135 fix a typo
HEAD is now at 2b0f477f Add .call and .apply test.
Removing build/
[ BUILD CHECKER ] 2b0f477f commit build success
[ BUILD CHECKER ] 2b0f477f commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 77cdd17c commit gona be re-checked
Previous HEAD position was 2b0f477f Add .call and .apply test.
HEAD is now at 77cdd17c Put silverlight externs in the svn repository.
Removing build/
[ BUILD CHECKER ] 77cdd17c commit build success
[ BUILD CHECKER ] 77cdd17c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 973bd3b7 commit gona be re-checked
Previous HEAD position was 77cdd17c Put silverlight externs in the svn repository.
HEAD is now at 973bd3b7 Adding external defintion for new chrome.extension.setUpdateUrlData() API that was added to chrome: http://codereview.chromium.org/4725002/
Removing build/
[ BUILD CHECKER ] 973bd3b7 commit build success
[ BUILD CHECKER ] 973bd3b7 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] df223efd commit gona be re-checked
Previous HEAD position was 973bd3b7 Adding external defintion for new chrome.extension.setUpdateUrlData() API that was added to chrome: http://codereview.chromium.org/4725002/
HEAD is now at df223efd Change all files to be Copyright The Closure Compiler Authors.
Removing build/
[ BUILD CHECKER ] df223efd commit build success
[ BUILD CHECKER ] df223efd commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4fcff835 commit gona be re-checked
Previous HEAD position was df223efd Change all files to be Copyright The Closure Compiler Authors.
HEAD is now at 4fcff835 Adding Chads changes.
Removing build/
[ BUILD CHECKER ] 4fcff835 commit build success
[ BUILD CHECKER ] 4fcff835 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 2cc3dc1c commit gona be re-checked
Previous HEAD position was 4fcff835 Adding Chads changes.
HEAD is now at 2cc3dc1c Verify that issue 259 is fixed
Removing build/
[ BUILD CHECKER ] 2cc3dc1c commit build success
[ BUILD CHECKER ] 2cc3dc1c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] d2f48448 commit gona be re-checked
Previous HEAD position was 2cc3dc1c Verify that issue 259 is fixed
HEAD is now at d2f48448 Adds IE-specific element behavior methods to list of externs.
Removing build/
[ BUILD CHECKER ] d2f48448 commit build success
[ BUILD CHECKER ] d2f48448 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] e6413f77 commit gona be re-checked
Previous HEAD position was d2f48448 Adds IE-specific element behavior methods to list of externs.
HEAD is now at e6413f77 Externs cleanup. Contributed by Chad Killingsworth Fixes issue 276.
Removing build/
[ BUILD CHECKER ] e6413f77 commit build success
[ BUILD CHECKER ] e6413f77 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 47a58910 commit gona be re-checked
Previous HEAD position was e6413f77 Externs cleanup. Contributed by Chad Killingsworth Fixes issue 276.
HEAD is now at 47a58910 Adding externs for 3.2 Updating externs for 3.1
Removing build/
[ BUILD CHECKER ] 47a58910 commit build success
[ BUILD CHECKER ] 47a58910 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c64b9350 commit gona be re-checked
Previous HEAD position was 47a58910 Adding externs for 3.2 Updating externs for 3.1
HEAD is now at c64b9350 fix bad inference of function member properties declared in the constructor.
Removing build/
[ BUILD CHECKER ] c64b9350 commit build success
[ BUILD CHECKER ] c64b9350 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c61dccaa commit gona be re-checked
Previous HEAD position was c64b9350 fix bad inference of function member properties declared in the constructor.
HEAD is now at c61dccaa Optimize unused return values
Removing build/
[ BUILD CHECKER ] c61dccaa commit build success
[ BUILD CHECKER ] c61dccaa commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 06b561c1 commit gona be re-checked
Previous HEAD position was c61dccaa Optimize unused return values
HEAD is now at 06b561c1 Add some more stuff to the DOM Plugin api.
Removing build/
[ BUILD CHECKER ] 06b561c1 commit build success
[ BUILD CHECKER ] 06b561c1 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 3d0e780b commit gona be re-checked
Previous HEAD position was 06b561c1 Add some more stuff to the DOM Plugin api.
HEAD is now at 3d0e780b Turn on missingProperties for closure-library
Removing build/
[ BUILD CHECKER ] 3d0e780b commit build success
[ BUILD CHECKER ] 3d0e780b commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 6667af4b commit gona be re-checked
Previous HEAD position was 3d0e780b Turn on missingProperties for closure-library
HEAD is now at 6667af4b Remove alternate implementation of OptimizeParameters.java
Removing build/
[ BUILD CHECKER ] 6667af4b commit build success
[ BUILD CHECKER ] 6667af4b commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b4f18d68 commit gona be re-checked
Previous HEAD position was 6667af4b Remove alternate implementation of OptimizeParameters.java
HEAD is now at b4f18d68 Adding fullscreen externs for HTML5VideoElement in WebKit
Removing build/
[ BUILD CHECKER ] b4f18d68 commit build success
[ BUILD CHECKER ] b4f18d68 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 468118ef commit gona be re-checked
Previous HEAD position was b4f18d68 Adding fullscreen externs for HTML5VideoElement in WebKit
HEAD is now at 468118ef Make it easier to add exit logging to AbstractCommandLineRunner subclasses
Removing build/
[ BUILD CHECKER ] 468118ef commit build success
[ BUILD CHECKER ] 468118ef commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 86fc0c59 commit gona be re-checked
Previous HEAD position was 468118ef Make it easier to add exit logging to AbstractCommandLineRunner subclasses
HEAD is now at 86fc0c59 Fix fold breakage with mixed constant types.
Removing build/
[ BUILD CHECKER ] 86fc0c59 commit build success
[ BUILD CHECKER ] 86fc0c59 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b14f33a0 commit gona be re-checked
Previous HEAD position was 86fc0c59 Fix fold breakage with mixed constant types.
HEAD is now at b14f33a0 Fold more associative operations. Fixes issue 245
Removing build/
[ BUILD CHECKER ] b14f33a0 commit build success
[ BUILD CHECKER ] b14f33a0 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c5e143f7 commit gona be re-checked
Previous HEAD position was b14f33a0 Fold more associative operations. Fixes issue 245
HEAD is now at c5e143f7 Coerce null and undefined out of the @this type when we resolve lazily. We already do this when we resolve @this blocks immediately. There's some question about whether we should be coercing to the global object instead, but i'm going to just punt on this for now. Fixes issue 274
Removing build/
[ BUILD CHECKER ] c5e143f7 commit build success
[ BUILD CHECKER ] c5e143f7 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 97485ec6 commit gona be re-checked
Previous HEAD position was c5e143f7 Coerce null and undefined out of the @this type when we resolve lazily. We already do this when we resolve @this blocks immediately. There's some question about whether we should be coercing to the global object instead, but i'm going to just punt on this for now. Fixes issue 274
HEAD is now at 97485ec6 Updating externs to reflect change made to chrome extension API.
Removing build/
[ BUILD CHECKER ] 97485ec6 commit build success
[ BUILD CHECKER ] 97485ec6 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c722073c commit gona be re-checked
Previous HEAD position was 97485ec6 Updating externs to reflect change made to chrome extension API.
HEAD is now at c722073c Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] c722073c commit build success
[ BUILD CHECKER ] c722073c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 2c86b235 commit gona be re-checked
Previous HEAD position was c722073c Automated g4 rollback.
HEAD is now at 2c86b235 Changes to allow closure to know about webworkers and filesystem.
Removing build/
[ BUILD CHECKER ] 2c86b235 commit build success
[ BUILD CHECKER ] 2c86b235 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 45e90a3d commit gona be re-checked
Previous HEAD position was 2c86b235 Changes to allow closure to know about webworkers and filesystem.
HEAD is now at 45e90a3d Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] 45e90a3d commit build success
[ BUILD CHECKER ] 45e90a3d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 5b4d241b commit gona be re-checked
Previous HEAD position was 45e90a3d Automated g4 rollback.
HEAD is now at 5b4d241b Remove Node.toStringTree exectuted when printing every String.
Removing build/
[ BUILD CHECKER ] 5b4d241b commit build success
[ BUILD CHECKER ] 5b4d241b commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 693934a9 commit gona be re-checked
Previous HEAD position was 5b4d241b Remove Node.toStringTree exectuted when printing every String.
HEAD is now at 693934a9 Don't include svn junk in the externs. Contributed by amattie. Fixes issue 272.
Removing build/
[ BUILD CHECKER ] 693934a9 commit build success
[ BUILD CHECKER ] 693934a9 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 52666da8 commit gona be re-checked
Previous HEAD position was 693934a9 Don't include svn junk in the externs. Contributed by amattie. Fixes issue 272.
HEAD is now at 52666da8 Fix TypeInference#updateTypeOfParametersOnClosure.
Removing build/
[ BUILD CHECKER ] 52666da8 commit build success
[ BUILD CHECKER ] 52666da8 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] ef0c0c69 commit gona be re-checked
Previous HEAD position was 52666da8 Fix TypeInference#updateTypeOfParametersOnClosure.
HEAD is now at ef0c0c69 Interface data members part 2:  Allow type checks on implementing class declarations without "@override".
Removing build/
[ BUILD CHECKER ] ef0c0c69 commit build success
[ BUILD CHECKER ] ef0c0c69 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 3698fee7 commit gona be re-checked
Previous HEAD position was ef0c0c69 Interface data members part 2:  Allow type checks on implementing class declarations without "@override".
HEAD is now at 3698fee7 when deciding whether named types are nullable, let enums and typedefs share the same hacky logic.
Removing build/
[ BUILD CHECKER ] 3698fee7 commit build success
[ BUILD CHECKER ] 3698fee7 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] de491e70 commit gona be re-checked
Previous HEAD position was 3698fee7 when deciding whether named types are nullable, let enums and typedefs share the same hacky logic.
HEAD is now at de491e70 validation for @this annotation. looks about the same as the @extends validation. Fixes issue 268
Removing build/
[ BUILD CHECKER ] de491e70 commit build success
[ BUILD CHECKER ] de491e70 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 08fc2551 commit gona be re-checked
Previous HEAD position was de491e70 validation for @this annotation. looks about the same as the @extends validation. Fixes issue 268
HEAD is now at 08fc2551 Add missing wiring for the source_map_format option.
Removing build/
[ BUILD CHECKER ] 08fc2551 commit build success
[ BUILD CHECKER ] 08fc2551 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 66e0eda9 commit gona be re-checked
Previous HEAD position was 08fc2551 Add missing wiring for the source_map_format option.
HEAD is now at 66e0eda9 add jquery 1.4.3 externs
Removing build/
[ BUILD CHECKER ] 66e0eda9 commit build success
[ BUILD CHECKER ] 66e0eda9 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 3faef1d4 commit gona be re-checked
Previous HEAD position was 66e0eda9 add jquery 1.4.3 externs
HEAD is now at 3faef1d4 Handle circular typedefs in a more robust way. This comes up when we switch to different type-resolution algorithms that resolve the forward-declared type later and ubox it. Sadly, i don't have a good test case for this right now.
Removing build/
[ BUILD CHECKER ] 3faef1d4 commit build success
[ BUILD CHECKER ] 3faef1d4 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 2968d47e commit gona be re-checked
Previous HEAD position was 3faef1d4 Handle circular typedefs in a more robust way. This comes up when we switch to different type-resolution algorithms that resolve the forward-declared type later and ubox it. Sadly, i don't have a good test case for this right now.
HEAD is now at 2968d47e Added Element.dataset collection. While not strictly an Object it's accessed like one.
Removing build/
[ BUILD CHECKER ] 2968d47e commit build success
[ BUILD CHECKER ] 2968d47e commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4eba4101 commit gona be re-checked
Previous HEAD position was 2968d47e Added Element.dataset collection. While not strictly an Object it's accessed like one.
HEAD is now at 4eba4101 add chrome.experimental.popup.onClosed
Removing build/
[ BUILD CHECKER ] 4eba4101 commit build success
[ BUILD CHECKER ] 4eba4101 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 04789cb2 commit gona be re-checked
Previous HEAD position was 4eba4101 add chrome.experimental.popup.onClosed
HEAD is now at 04789cb2 response to a comment on http://codereview.appspot.com/2707041/
